#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0803_6_22w.pdb 0.303 7.612 2.475 0.37554 Acceptable Acceptable
allpdb0803_6_33w.pdb 0.212 12.191 5.444 0.20326 Incorrect Incorrect
allpdb0803_6_103w.pdb 0.409 2.725 1.288 0.63055 Medium Medium
allpdb0803_6_199w.pdb 0.303 11.756 3.659 0.26340 Acceptable Acceptable
allpdb0803_6_85w.pdb 0.258 7.219 2.714 0.35752 Acceptable Acceptable
allpdb0803_6_156w.pdb 0.197 9.972 4.094 0.24538 Acceptable Acceptable
allpdb0803_6_186w.pdb 0.227 12.825 4.113 0.21663 Incorrect Incorrect
allpdb0803_6_122w.pdb 0.242 10.612 3.338 0.26709 Acceptable Acceptable
allpdb0803_6_165w.pdb 0.030 13.362 5.218 0.13157 Incorrect Incorrect
allpdb0803_6_190w.pdb 0.197 10.571 4.380 0.23155 Incorrect Acceptable
allpdb0803_6_20w.pdb 0.242 5.001 1.875 0.45848 Acceptable Acceptable
allpdb0803_6_164w.pdb 0.030 26.580 8.606 0.05086 Incorrect Incorrect
allpdb0803_6_40w.pdb 0.258 9.564 3.080 0.29688 Acceptable Acceptable
allpdb0803_6_138w.pdb 0.167 9.028 3.744 0.25830 Acceptable Acceptable
allpdb0803_6_18w.pdb 0.273 8.002 2.685 0.34692 Acceptable Acceptable
allpdb0803_6_180w.pdb 0.227 12.258 3.816 0.22860 Acceptable Incorrect
allpdb0803_6_158w.pdb 0.030 15.406 6.833 0.10321 Incorrect Incorrect
allpdb0803_6_183w.pdb 0.197 12.292 3.874 0.21694 Acceptable Incorrect
allpdb0803_6_154w.pdb 0.061 20.574 7.912 0.08037 Incorrect Incorrect
allpdb0803_6_196w.pdb 0.182 11.059 3.841 0.22851 Acceptable Incorrect
allpdb0803_6_44w.pdb 0.288 3.962 1.787 0.50759 Acceptable Medium
allpdb0803_6_97w.pdb 0.197 5.006 2.558 0.39842 Acceptable Acceptable
allpdb0803_6_200w.pdb 0.136 13.947 4.432 0.16999 Incorrect Incorrect
allpdb0803_6_174w.pdb 0.121 14.336 4.704 0.15787 Incorrect Incorrect
allpdb0803_6_142w.pdb 0.227 5.340 2.100 0.42739 Acceptable Acceptable
allpdb0803_6_185w.pdb 0.121 15.470 4.891 0.14635 Incorrect Incorrect
allpdb0803_6_187w.pdb 0.136 15.787 5.181 0.14615 Incorrect Incorrect
allpdb0803_6_153w.pdb 0.152 9.060 3.900 0.24951 Acceptable Acceptable
allpdb0803_6_52w.pdb 0.000 25.418 14.072 0.03727 Incorrect Incorrect
allpdb0803_6_112w.pdb 0.045 25.262 13.892 0.05289 Incorrect Incorrect
allpdb0803_6_198w.pdb 0.121 15.474 4.914 0.14608 Incorrect Incorrect
allpdb0803_6_149w.pdb 0.030 21.246 8.057 0.06726 Incorrect Incorrect
allpdb0803_6_95w.pdb 0.197 9.878 4.481 0.24106 Acceptable Acceptable
allpdb0803_6_130w.pdb 0.197 4.413 2.023 0.44649 Acceptable Acceptable
allpdb0803_6_181w.pdb 0.152 13.971 4.581 0.17284 Incorrect Incorrect
allpdb0803_6_194w.pdb 0.061 16.696 6.531 0.10552 Incorrect Incorrect
