#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0854_8_25w.pdb 0.488 4.112 1.494 0.60003 Medium Medium
allpdb0854_8_51w.pdb 0.463 3.608 1.239 0.63486 Medium Medium
allpdb0854_8_132w.pdb 0.455 4.194 1.403 0.59738 Medium Medium
allpdb0854_8_26w.pdb 0.471 3.768 1.452 0.60771 Medium Medium
allpdb0854_8_64w.pdb 0.529 3.095 1.170 0.67781 Medium Medium
allpdb0854_8_131w.pdb 0.504 4.364 1.378 0.61263 Medium Medium
allpdb0854_8_187w.pdb 0.397 4.785 1.591 0.54217 Medium Medium
allpdb0854_8_182w.pdb 0.471 3.679 1.439 0.61137 Medium Medium
allpdb0854_8_121w.pdb 0.545 2.481 1.133 0.70125 Medium Medium
allpdb0854_8_130w.pdb 0.446 3.852 1.395 0.60410 Medium Medium
allpdb0854_8_103w.pdb 0.463 3.916 1.469 0.59937 Medium Medium
allpdb0854_8_116w.pdb 0.479 3.821 1.342 0.62223 Medium Medium
allpdb0854_8_198w.pdb 0.479 3.004 1.234 0.65492 Medium Medium
allpdb0854_8_158w.pdb 0.471 3.337 1.323 0.63331 Medium Medium
allpdb0854_8_40w.pdb 0.446 3.379 1.244 0.63410 Medium Medium
allpdb0854_8_1w.pdb 0.421 3.401 1.498 0.59476 Medium Medium
allpdb0854_8_79w.pdb 0.471 4.019 1.314 0.61810 Medium Medium
allpdb0854_8_104w.pdb 0.521 2.731 1.339 0.66123 Medium Medium
allpdb0854_8_153w.pdb 0.488 3.027 1.354 0.64205 Medium Medium
allpdb0854_8_192w.pdb 0.488 3.849 1.356 0.62256 Medium Medium
allpdb0854_8_19w.pdb 0.455 3.080 1.295 0.63710 Medium Medium
allpdb0854_8_68w.pdb 0.471 4.061 1.314 0.61700 Medium Medium
allpdb0854_8_84w.pdb 0.438 4.545 1.746 0.54676 Medium Medium
allpdb0854_8_194w.pdb 0.405 6.484 2.009 0.46502 Acceptable Acceptable
allpdb0854_8_175w.pdb 0.504 3.115 1.163 0.67004 Medium Medium
allpdb0854_8_50w.pdb 0.455 3.333 1.214 0.64179 Medium Medium
allpdb0854_8_179w.pdb 0.380 4.841 1.696 0.52476 Medium Medium
allpdb0854_8_164w.pdb 0.488 3.421 1.468 0.61970 Medium Medium
allpdb0854_8_165w.pdb 0.488 2.764 1.134 0.67609 Medium Medium
allpdb0854_8_150w.pdb 0.430 3.775 1.293 0.61286 Medium Medium
allpdb0854_8_125w.pdb 0.438 2.923 1.261 0.63938 Medium Medium
allpdb0854_8_23w.pdb 0.438 3.520 1.397 0.60905 Medium Medium
allpdb0854_8_162w.pdb 0.496 3.722 1.330 0.63162 Medium Medium
allpdb0854_8_77w.pdb 0.463 3.479 1.323 0.62728 Medium Medium
allpdb0854_8_110w.pdb 0.446 3.756 1.322 0.61530 Medium Medium
allpdb0854_8_172w.pdb 0.372 5.531 1.824 0.49266 Medium Medium
allpdb0854_8_114w.pdb 0.380 4.066 1.806 0.53403 Medium Medium
allpdb0854_8_177w.pdb 0.438 4.266 1.529 0.57571 Medium Medium
allpdb0854_8_16w.pdb 0.355 6.921 2.043 0.43566 Acceptable Acceptable
allpdb0854_8_71w.pdb 0.471 3.395 1.305 0.63424 Medium Medium
allpdb0854_8_7w.pdb 0.471 2.659 1.096 0.67792 Medium Medium
allpdb0854_8_75w.pdb 0.438 3.967 1.474 0.58925 Medium Medium
allpdb0854_8_97w.pdb 0.388 4.609 1.622 0.54070 Medium Medium
allpdb0854_8_143w.pdb 0.430 4.396 1.502 0.57265 Medium Medium
allpdb0854_8_180w.pdb 0.405 5.191 1.811 0.51342 Medium Medium
allpdb0854_8_152w.pdb 0.463 4.247 1.527 0.58470 Medium Medium
allpdb0854_8_183w.pdb 0.446 4.482 1.470 0.57960 Medium Medium
allpdb0854_8_45w.pdb 0.380 4.497 1.786 0.52505 Medium Medium
allpdb0854_8_108w.pdb 0.504 2.500 1.281 0.66758 Medium Medium
allpdb0854_8_59w.pdb 0.430 4.950 1.496 0.55926 Medium Medium
allpdb0854_8_160w.pdb 0.471 3.772 1.382 0.61575 Medium Medium
allpdb0854_8_109w.pdb 0.421 4.161 1.514 0.57453 Medium Medium
allpdb0854_8_186w.pdb 0.364 4.123 1.557 0.55152 Medium Medium
allpdb0854_8_73w.pdb 0.455 3.115 1.307 0.63483 Medium Medium
allpdb0854_8_57w.pdb 0.446 4.342 1.482 0.58180 Medium Medium
allpdb0854_8_112w.pdb 0.372 3.476 1.585 0.56708 Medium Medium
allpdb0854_8_92w.pdb 0.355 3.187 1.655 0.56102 Medium Medium
allpdb0854_8_106w.pdb 0.372 3.714 1.562 0.56378 Medium Medium
allpdb0854_8_46w.pdb 0.364 4.738 1.712 0.52032 Medium Medium
