#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0336_4_103w.pdb 0.000 25.790 10.967 0.03878 Incorrect Incorrect
allpdb0336_4_137w.pdb 0.005 24.189 14.553 0.04191 Incorrect Incorrect
allpdb0336_4_179w.pdb 0.090 15.483 7.176 0.12130 Incorrect Incorrect
allpdb0336_4_187w.pdb 0.000 28.430 16.769 0.03000 Incorrect Incorrect
allpdb0336_4_169w.pdb 0.101 21.187 10.817 0.08619 Incorrect Incorrect
allpdb0336_4_121w.pdb 0.043 17.921 8.967 0.08448 Incorrect Incorrect
allpdb0336_4_101w.pdb 0.005 37.915 16.846 0.02035 Incorrect Incorrect
allpdb0336_4_178w.pdb 0.000 32.700 19.354 0.02309 Incorrect Incorrect
allpdb0336_4_128w.pdb 0.011 44.451 22.059 0.01684 Incorrect Incorrect
allpdb0336_4_163w.pdb 0.000 45.431 23.175 0.01266 Incorrect Incorrect
allpdb0336_4_188w.pdb 0.021 41.484 21.460 0.02214 Incorrect Incorrect
allpdb0336_4_71w.pdb 0.000 50.016 24.572 0.01059 Incorrect Incorrect
allpdb0336_4_148w.pdb 0.000 42.271 21.954 0.01450 Incorrect Incorrect
allpdb0336_4_174w.pdb 0.000 50.118 22.953 0.01074 Incorrect Incorrect
allpdb0336_4_197w.pdb 0.000 28.237 15.698 0.03071 Incorrect Incorrect
allpdb0336_4_200w.pdb 0.000 27.731 16.656 0.03131 Incorrect Incorrect
allpdb0336_4_104w.pdb 0.000 32.042 12.865 0.02639 Incorrect Incorrect
allpdb0336_4_89w.pdb 0.000 54.323 23.566 0.00931 Incorrect Incorrect
allpdb0336_4_107w.pdb 0.032 37.596 18.872 0.02894 Incorrect Incorrect
allpdb0336_4_115w.pdb 0.021 42.583 22.176 0.02138 Incorrect Incorrect
allpdb0336_4_149w.pdb 0.000 39.742 18.231 0.01682 Incorrect Incorrect
allpdb0336_4_158w.pdb 0.000 40.425 21.905 0.01567 Incorrect Incorrect
allpdb0336_4_133w.pdb 0.000 47.660 22.034 0.01181 Incorrect Incorrect
allpdb0336_4_162w.pdb 0.011 39.434 18.129 0.02061 Incorrect Incorrect
