#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0732_8_128w.pdb 0.045 32.652 12.396 0.04095 Incorrect Incorrect
allpdb0732_8_57w.pdb 0.034 35.025 14.035 0.03354 Incorrect Incorrect
allpdb0732_8_34w.pdb 0.045 42.309 15.787 0.03090 Incorrect Incorrect
allpdb0732_8_11w.pdb 0.045 38.500 15.159 0.03371 Incorrect Incorrect
allpdb0732_8_38w.pdb 0.034 36.659 14.429 0.03181 Incorrect Incorrect
allpdb0732_8_10w.pdb 0.022 40.372 15.909 0.02458 Incorrect Incorrect
allpdb0732_8_17w.pdb 0.045 40.582 15.554 0.03206 Incorrect Incorrect
allpdb0732_8_107w.pdb 0.011 34.247 13.632 0.02707 Incorrect Incorrect
allpdb0732_8_28w.pdb 0.022 39.546 15.281 0.02539 Incorrect Incorrect
allpdb0732_8_144w.pdb 0.011 40.181 16.289 0.02083 Incorrect Incorrect
allpdb0732_8_189w.pdb 0.022 34.748 13.718 0.03025 Incorrect Incorrect
allpdb0732_8_184w.pdb 0.011 38.150 15.654 0.02254 Incorrect Incorrect
allpdb0732_8_162w.pdb 0.011 41.497 16.392 0.01994 Incorrect Incorrect
allpdb0732_8_24w.pdb 0.034 40.964 15.250 0.02819 Incorrect Incorrect
allpdb0732_8_154w.pdb 0.000 40.863 16.425 0.01658 Incorrect Incorrect
allpdb0732_8_54w.pdb 0.022 35.020 14.801 0.02942 Incorrect Incorrect
allpdb0732_8_92w.pdb 0.000 36.451 15.425 0.02031 Incorrect Incorrect
allpdb0732_8_174w.pdb 0.022 40.889 16.369 0.02407 Incorrect Incorrect
allpdb0732_8_100w.pdb 0.011 34.239 13.579 0.02712 Incorrect Incorrect
allpdb0732_8_26w.pdb 0.011 43.634 17.019 0.01850 Incorrect Incorrect
allpdb0732_8_84w.pdb 0.000 40.603 16.263 0.01681 Incorrect Incorrect
allpdb0732_8_168w.pdb 0.022 33.566 13.923 0.03140 Incorrect Incorrect
allpdb0732_8_62w.pdb 0.079 33.020 22.691 0.04838 Incorrect Incorrect
allpdb0732_8_3w.pdb 0.034 39.605 31.918 0.02665 Incorrect Incorrect
