#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0854_8_41w.pdb 0.165 11.880 5.283 0.19282 Incorrect Incorrect
allpdb0854_8_61w.pdb 0.008 27.296 13.847 0.03609 Incorrect Incorrect
allpdb0854_8_142w.pdb 0.025 48.575 18.267 0.02040 Incorrect Incorrect
allpdb0854_8_3w.pdb 0.190 17.843 7.344 0.13836 Incorrect Incorrect
allpdb0854_8_26w.pdb 0.017 31.994 13.533 0.03153 Incorrect Incorrect
allpdb0854_8_170w.pdb 0.066 50.973 22.734 0.03250 Incorrect Incorrect
allpdb0854_8_52w.pdb 0.033 22.530 10.992 0.05865 Incorrect Incorrect
allpdb0854_8_173w.pdb 0.165 14.736 4.634 0.16992 Incorrect Incorrect
allpdb0854_8_121w.pdb 0.041 38.394 18.020 0.03164 Incorrect Incorrect
allpdb0854_8_73w.pdb 0.008 45.872 17.742 0.01619 Incorrect Incorrect
