#stucture Fnat L-RMSD i-RMSD DockQ CAPRIquality DockQquality
allpdb0732_8_150w.pdb 0.034 36.771 14.463 0.03169 Incorrect Incorrect
allpdb0732_8_177w.pdb 0.000 34.886 13.021 0.02305 Incorrect Incorrect
allpdb0732_8_195w.pdb 0.011 35.027 12.796 0.02680 Incorrect Incorrect
allpdb0732_8_198w.pdb 0.022 34.231 12.737 0.03141 Incorrect Incorrect
allpdb0732_8_29w.pdb 0.022 36.366 13.912 0.02859 Incorrect Incorrect
allpdb0732_8_131w.pdb 0.022 37.299 15.139 0.02719 Incorrect Incorrect
allpdb0732_8_54w.pdb 0.011 36.602 14.184 0.02449 Incorrect Incorrect
allpdb0732_8_185w.pdb 0.022 34.985 13.422 0.03018 Incorrect Incorrect
allpdb0732_8_14w.pdb 0.011 37.229 14.114 0.02398 Incorrect Incorrect
allpdb0732_8_175w.pdb 0.022 36.779 13.582 0.02841 Incorrect Incorrect
allpdb0732_8_180w.pdb 0.022 36.434 13.945 0.02851 Incorrect Incorrect
allpdb0732_8_67w.pdb 0.000 36.591 14.057 0.02082 Incorrect Incorrect
allpdb0732_8_193w.pdb 0.022 37.126 14.191 0.02778 Incorrect Incorrect
allpdb0732_8_149w.pdb 0.022 36.162 13.965 0.02874 Incorrect Incorrect
allpdb0732_8_12w.pdb 0.022 36.342 13.558 0.02881 Incorrect Incorrect
allpdb0732_8_191w.pdb 0.000 36.785 13.986 0.02069 Incorrect Incorrect
allpdb0732_8_137w.pdb 0.011 37.318 14.893 0.02353 Incorrect Incorrect
allpdb0732_8_78w.pdb 0.011 37.119 14.578 0.02385 Incorrect Incorrect
